geography,Mean.Age,Median.Age,Percentage.Age.18.to.19,Percentage.Age.20.to.24,Percentage.Age.25.to.29,Percentage.Age.30.to.44,Percentage.Age.45.to.59,Percentage.Age.60.to.64,Percentage.Age.65.to.74,Percentage.Age.75.to.84,Percentage.Age.85.to.89,Percentage.Age.90.and.over
Beaconsfield,41.9,43.0,1.9751074084135751,4.44826788211738,4.966444303580951,19.43211888878827,21.67285459868997,6.505881050841659,9.959048970187249,6.895267992795838,1.8161328946441686,0.9830259490677855
Bexhill and Battle,46.2,48.0,1.9587598161366861,4.063458655573977,3.8241980799587,15.242189283906004,20.64391871097124,8.333416065205952,12.839655703038908,9.270602718238406,2.923744378369255,1.8723877411220429
Bognor Regis and Littlehampton,43.9,45.0,2.393506242825069,5.710483272886126,5.756199648491868,17.786717869007347,19.154145459347983,7.150041144738045,11.882193979661293,8.234027206323082,2.374203773124867,1.4365101134782035
Bracknell,37.9,38.0,2.1764632948335225,5.720607731118084,6.685805300956614,22.484716115556658,20.792759110721132,5.630954992417667,7.163635323179047,4.321452755867963,1.142595542160631,0.5770202863165123
"Brighton, Kemptown",39.4,38.0,3.9380999705133943,9.848526215776426,6.846352943746109,19.963523976978607,18.493562091146373,5.588257778457304,8.415695610864175,5.713848875686656,1.6687234484039009,0.9086242860419147
"Brighton, Pavilion",35.5,33.0,4.6412402382400355,13.814639985327194,9.197532651820103,24.072089813018255,16.703831339955403,4.084252797003658,5.12872491384553,3.61607444518452,0.9894490940507563,0.5849816107265935
Buckingham,41.4,44.0,2.0672127099110966,4.339191636483371,4.075773789924267,18.847752716496544,23.500782021731972,7.280004939084623,9.708388212051366,5.6202667105696404,1.5002469542311492,0.7789348040829767
Canterbury,39.0,36.0,6.376281112737921,12.934663250366032,6.035871156661786,15.89860907759883,16.999450951683748,5.94619326500732,8.902818448023426,5.94619326500732,1.8072840409956075,0.9864568081991215
Chatham and Aylesford,37.3,37.0,2.6068810970281966,6.6765349862768675,6.8924044777500235,21.436868453243697,19.39022008408631,5.669144026068811,7.7137364953074075,4.214594833523504,0.9858040110607416,0.48622033079429694
Chesham and Amersham,41.6,44.0,1.8902142818589085,3.9866141307281264,4.0006477033518655,18.485453662222703,22.29071085442867,6.7620229934689915,10.073946132671237,6.629243806336698,1.7649916338317049,0.9283748043396125
Chichester,44.4,46.0,2.6098453637879167,5.594305095138636,4.618966409259011,16.640159426677144,20.284745243068198,7.400310422135781,12.030773947534827,8.662118918504609,2.447927644815759,1.3374978442907237
Crawley,36.8,35.0,2.17642147527604,6.394176196328227,8.484291302757113,23.801795547717102,18.494891976322037,4.842537782489188,5.879152321359888,4.835032880850306,1.3330581536065744,0.5872585532425866
Dartford,38.3,38.0,2.2267441860465116,6.251937984496124,7.054263565891474,21.95251937984496,19.205426356589147,5.420542635658915,7.678294573643411,5.3478682170542635,1.3313953488372092,0.6918604651162791
Dover,41.8,43.0,2.306904322884655,5.367752509731613,5.510141364474492,18.048555623847573,20.768285187461586,7.222905142388855,10.499897561975006,6.507887727924605,1.777299733661135,1.0264290104486786
East Hampshire,41.7,43.0,2.167250897336328,4.661950840662454,4.6168216452215525,18.70762578451334,22.041938666274845,6.925757225918851,9.914779286748809,6.197393001826159,1.80516781763607,1.046367624525094
East Surrey,40.9,42.0,2.048080400479662,5.043112473114187,5.08498772293812,20.14580200620515,21.423948836058397,6.642937358433104,9.15545234786912,6.020518872413728,1.643603555589394,0.9973923139882369
East Worthing and Shoreham,42.0,43.0,2.1036407564775472,5.008122969257686,5.219528451220528,20.097059068566193,19.977297342331084,6.618137132383571,10.146421727901359,7.0003332500208275,2.0442805965175372,1.0851453803215863
Eastbourne,43.3,43.0,2.546512933777562,5.941863512147644,5.853891363755475,18.06704600756186,18.49099689289859,6.825328491745592,10.516415228540412,8.338636618874705,2.6831505259611426,1.6218695017407254
Eastleigh,39.5,40.0,2.2252633404970945,6.060927305494252,6.137062343995451,21.09904301147808,20.99592340236886,6.19006775054692,8.297755461966211,5.312105471121691,1.3444098570781493,0.6909977544982315
Epsom and Ewell,40.7,41.0,2.2179141434014413,5.159457565956793,4.895534420376786,20.405577895716768,20.808660518057142,6.560649538854285,8.954192539132604,6.051997658281908,1.763966333003829,0.9923510273808268
Esher and Walton,39.7,41.0,1.8556209545812934,4.001870289894933,4.609714505748391,22.20235803216165,21.067348772393053,5.895080404129307,8.07341804646387,5.593450318132644,1.7556887984304235,0.9892366650164108
Fareham,41.9,43.0,2.2429849031834594,5.298244174597965,5.05927961929767,19.473047259599607,21.44014604529045,6.823309812930751,10.175992779783394,6.6438299967180825,1.6973662618969476,0.8512471283229406
Faversham and Mid Kent,40.7,42.0,2.2800741347355715,4.998706952286539,5.118313865781647,19.195293306323002,21.019568122063703,7.009396146717814,9.79699150898668,5.867203999827594,1.4913150295245894,0.7833714064048962
Folkestone and Hythe,42.4,44.0,2.284374031951144,5.667123954507235,5.103332300747887,17.994424038589194,20.181440014161172,7.636411913085809,10.806744258087358,6.825684825419303,1.974598398017436,1.1612160906314997
Gillingham and Rainham,38.3,38.0,3.271273904684812,7.1719113629464735,6.281493473641607,19.733886471719114,19.86340180107255,6.111504603865224,8.124051401396336,4.836588080542346,1.2020641505615703,0.6516240008094708
Gosport,40.8,41.0,2.2554524865820746,5.764278844662303,6.078656449394513,19.009503717722005,20.20393178833287,6.571939730503935,9.412713678528215,6.52747184562405,1.7538961106112785,0.9172793927548372
Gravesham,38.7,39.0,2.4341329138812426,6.392056626032246,6.506095163193079,20.323436885568228,19.25776641761699,5.774675580023595,8.372984663782933,5.628195045222179,1.3252064490758946,0.6881635863153756
Guildford,38.7,37.0,3.7464386116027906,9.18151958881937,7.049892566755327,20.470055941011104,18.32423069277878,5.578009787310572,7.642431872178103,5.44738610656242,1.6195443315948392,0.9598000889755506
Hastings and Rye,41.5,42.0,2.469810342272929,5.98329382130686,5.750851978070825,18.58886501703956,20.492850792710033,7.347384797747815,9.889428063416803,6.21758779078382,1.8086012742628537,1.0427470736405393
Havant,42.1,43.0,2.3934693877551023,5.60108843537415,5.402993197278912,17.455238095238094,20.527891156462587,6.722176870748299,10.441360544217687,7.486258503401361,1.9265306122448982,1.007891156462585
Henley,42.1,44.0,1.9874861980125138,4.260213470739786,4.651780967570441,19.306424569582465,21.64867296446244,7.073774179037337,10.626507994929048,6.390831390831391,1.7615425510162355,0.9303561935140883
Horsham,40.5,42.0,2.1052733094163485,4.5046869575280635,4.931913744551171,20.423947845542568,21.94769123943988,6.43829803649269,8.610114570072907,5.88473556301354,1.5546040195964974,0.8843498051923002
Hove,39.0,38.0,1.8365362445239741,5.953705652962818,8.388720138742695,26.357102042043852,18.68414985012982,4.875041352139785,6.8629514901807465,4.970276583160406,1.709221777791144,1.063627159082935
Isle of Wight,44.4,46.0,2.1292445665931363,4.923878060246628,4.8385346978628,16.762014971250856,20.635012476042384,7.951397678371245,12.376234043322604,7.790836437276245,2.3556214515604093,1.3112501356091564
Lewes,44.7,46.0,2.0534742380261246,4.461855950653121,4.438044267053701,16.75662191582003,21.074473875181425,7.641282656023223,11.831005079825834,8.491699927431059,2.4276578374455733,1.4944666182873731
Maidenhead,40.3,41.0,1.746094133831188,4.556352559693426,5.596934263535423,21.775572369067504,20.523729979365235,6.303429301365824,9.209000687825489,5.754151518129115,1.5210769381939668,0.837181880711408
Maidstone and The Weald,40.0,40.0,2.134975211898289,5.7752278906125065,6.71277786662402,20.62709899248361,19.84847273308812,6.352950583719815,8.982688309611387,5.586318567087798,1.5042779465856388,0.8655845194306733
Meon Valley,42.6,45.0,2.1410369117434316,4.817333051422721,4.443430555400999,17.91059724246909,22.65782357588774,7.355641365189232,10.866541290631295,6.815930917062641,1.6258081746658801,0.8346037857627723
Mid Sussex,40.7,41.0,1.8727370699842125,4.792921224038343,5.783647346877038,20.919635851428893,20.731511330012005,6.475643073897959,8.964747922594794,5.935848592847487,1.7016288369366899,1.06068197502387
Milton Keynes North,36.4,35.0,2.0419054500073894,5.873659666004368,8.654493505640486,23.619435458710324,19.335292861951757,5.539499827583376,6.222598072217934,3.5066257245603376,0.9901640421024975,0.5065764626676957
Milton Keynes South,35.7,35.0,2.112215897908253,5.4336616203364745,7.128630248065311,24.231832030419685,19.27997291829039,5.055777300173984,6.209898994670256,3.3245947584295754,0.9171567353943774,0.442439558190249
Mole Valley,42.7,44.0,1.897235697073648,4.117517073016741,4.239579935390864,18.54513695242705,22.353287805288687,7.137520650721328,10.478465375185463,7.052287100270433,1.8951311649637494,1.076468174213168
New Forest East,43.0,45.0,2.178762480237368,5.088471617612025,4.8274965889156,17.99536525675178,21.662010265739717,7.426418036514846,10.727048274965888,7.301886383817383,1.9221189872869426,1.0677235613886904
New Forest West,47.6,50.0,1.8391269199676639,4.097912406676494,3.6687431642018167,14.940082742878882,20.277949498311855,8.358695135289363,13.695373056255647,10.272718626658424,3.4547529601978217,1.9794093870369491
Newbury,39.3,40.0,2.089477258561182,4.831102138783712,5.794903759384507,21.6808849112949,21.130141128094447,6.209822217674038,8.140216390209414,4.9073875952405315,1.4010475295606144,0.751690839233052
North East Hampshire,40.3,41.0,1.8326759566651751,4.3907211023113994,4.713338675602826,21.438458096140035,21.739220930595593,6.597009022885033,9.226862596134833,5.287806096431433,1.3622787207692868,0.714962170487777
North Thanet,42.5,44.0,2.3335650499973264,5.16763809421956,5.171915940324047,17.22153895513609,19.519811774771405,7.307630607988877,10.98336987326881,7.399604299235335,2.2105769744933426,1.2822843698197957
North West Hampshire,40.7,42.0,2.1141544372487275,4.901669538351851,4.946230170518686,19.986928881231062,22.03869843344622,6.906897985859425,9.556770245380548,5.422533816568633,1.4576277899906918,0.8001109064622819
Oxford East,33.7,29.0,5.745412368998799,15.914833685431423,11.332587713847811,20.708338511246428,13.759164906176217,3.653535479060519,5.192825483617082,3.5632326747027876,1.0794913218176545,0.5641854107120666
Oxford West and Abingdon,39.7,39.0,2.9051280841628535,6.778317686465066,7.7095815445581914,20.04906354672831,19.465962164457235,6.002736236259848,8.366278246921734,5.769684389300372,1.6323064584611031,0.9105062037080719
Portsmouth North,38.2,38.0,2.5999486784706183,6.189376443418014,6.8503977418527064,20.59327687965101,19.721837310751862,5.6022581472927895,7.690017962535284,4.949448293559148,1.4421349756222734,0.76058506543495
Portsmouth South,35.0,30.0,6.0400813891908465,15.544777991470859,9.585528332915239,19.939422657041188,14.74668078899202,4.052735735986844,5.917440142709815,4.076892345142199,1.2886621884029694,0.750713084520259
Reading East,35.6,33.0,3.8035185763920807,10.671544386638969,9.35989117046896,23.902972590400207,16.148868503777784,4.233689357869,6.165781201169182,3.9441513318749197,1.0377410518962442,0.5432284868650845
Reading West,37.4,36.0,2.1443282714309646,5.846645052573489,7.780088098781005,23.425012564423465,18.950106920780076,5.073070745094948,7.181922997329444,4.611882495540861,1.1638105186396919,0.6021068813622792
Reigate,39.7,40.0,1.8912459214741206,4.9130740928069185,5.977209842016007,22.626521079408526,19.78122241726419,5.9732428867533445,7.9111005325637445,5.520018247994208,1.8535598464788312,1.0998383465730466
Rochester and Strood,38.3,38.0,3.0492728291742264,7.148217457799394,6.534563175043459,20.780651841437813,19.627437755887186,5.996903230709312,8.192189681868701,4.6955001852362,1.135165430175452,0.5775569720055855
Romsey and Southampton North,40.5,41.0,4.845874886672711,8.260426110607435,5.278785131459656,17.76631912964642,19.94333635539438,6.8223028105167725,9.383499546690842,6.094741613780599,1.5979147778785132,0.9168177697189482
Runnymede and Weybridge,39.7,39.0,3.1550859633861466,7.536823997419632,5.3953142868313275,21.64772116390222,19.744699983383995,5.722747309673447,8.153570974772997,5.882065467056329,1.7388159630929225,0.9246317600258036
Sevenoaks,41.1,42.0,2.0335862829253673,4.598045616551252,4.630154873650073,19.79428669285355,20.90954822275262,6.995536813263264,9.570699232588757,6.413288951204632,1.6204471749205296,0.8915670387772795
Sittingbourne and Sheppey,39.2,40.0,2.4420702095185236,5.9405207899727115,6.177327598168447,19.523611303824985,20.02035058507932,6.713843022986911,9.117987142130337,5.167198556958512,1.2145599185976597,0.6206928449192914
Slough,33.5,32.0,2.254416328479351,6.813977082836,9.524946287896872,25.441632847935068,16.368763428025783,3.6665970398663164,4.743823108140368,3.264502267844354,0.8026975411792792,0.42223681069467656
South Thanet,42.1,43.0,2.518633540372671,5.4399585921325055,5.236024844720497,17.15631469979296,19.717391304347824,7.328157349896481,10.685300207039337,6.9813664596273295,2.10351966873706,1.2443064182194616
South West Surrey,41.1,42.0,2.161370710469412,4.317893124145487,4.4604330498695814,20.43557098391335,20.566474997333437,6.384237217465505,9.51041898980888,6.358056414781488,1.8850177932492316,1.2120741983341252
"Southampton, Itchen",37.1,34.0,3.8985311152427213,10.60731424789012,8.581635533577984,20.443683016810894,17.43777438163748,4.7921270113208285,7.278231497795212,4.906016684350391,1.3851709805219456,0.6531621419045858
"Southampton, Test",35.3,31.0,3.341984804869992,13.037610306262092,10.058043509036855,21.859279882969183,15.56132320324666,4.466990703600585,5.8487093577462135,3.9998112406210184,1.1948468689538012,0.6436694823274031
Spelthorne,40.4,41.0,2.075357225046549,5.417477353082701,6.213519111278479,21.65317266051591,20.643737316680266,5.869369652084772,8.898721730580137,6.109960459423838,1.6182346911023244,0.8211468859181155
Surrey Heath,40.2,41.0,2.017533893812012,4.863477997424828,5.419222903885481,21.67499810649095,21.34836779519806,6.193668105733545,8.938309475119292,5.637923199272893,1.3358706354616376,0.7394152844050594
Tonbridge and Malling,40.1,41.0,2.163172518312705,4.503157362970446,4.346552159636271,20.244506188431423,20.981055822177318,6.39555443293761,9.145743874715837,6.046981561000252,1.4276332407173529,0.7496842637029554
Tunbridge Wells,39.6,40.0,1.9177691063100788,4.910059960026649,6.173027505472542,21.66841153516703,19.96859236699343,6.029313790806129,8.249738269724945,5.593413914533168,1.5827543542400304,0.9346150185590559
Wantage,39.9,40.0,2.0668174014204093,5.021156029233786,5.829869874002007,21.186989276567,20.590304815693926,6.1310266537822855,8.913677771627466,5.602829560273574,1.4804529548077194,0.8068374785390613
Wealden,42.8,45.0,2.2649252259006434,4.441068539636191,4.360178352996883,17.162530087203567,21.96267213826303,7.561259519393916,10.928066921832459,6.897368109537149,1.9167028370753263,1.1650159807441895
Winchester,41.0,41.0,3.1437879613167117,6.947370584668509,4.882686042568061,18.77639949436297,19.445443614277053,6.546560743245326,9.6101867362774,6.648304779914288,1.911554628325951,1.1171289682743595
Windsor,38.9,39.0,1.8548379215651782,4.843296490662288,5.968121805584059,22.99295396132008,20.51169290607562,5.44235636733218,7.703734107322603,5.169701056417172,1.3730491463641072,0.7710574921574951
Witney,41.1,42.0,2.0786608003512153,5.065900609855029,5.767377050744901,20.241651475963696,20.83909943786446,6.63014535355367,9.651743192815355,6.116683686616593,1.6759083404117237,0.939119480048483
Woking,38.6,38.0,1.9136677056767735,5.13082081798432,6.984037026541985,23.63464626428639,19.379427599886654,5.518088221403608,7.533767828468877,5.154434684046472,1.504675545480306,0.7924813450458109
Wokingham,38.6,39.0,2.0620289969737127,4.8618391122891,5.652036315445932,23.033407836699173,20.927863599501553,5.938841307830765,7.683406847716438,4.574045137171905,1.201614019819214,0.6438277587673319
Worthing West,45.5,46.0,1.9255943583463535,4.755922469490308,5.146530974198725,18.085173767999663,18.876947764030234,7.1365229508888985,11.807989527469278,9.44005743000718,3.232549301127486,1.9783792914150586
Wycombe,36.7,35.0,2.7052290606200833,7.195742711707542,7.348449791763073,22.31004164738547,18.25543729754743,5.022674687644609,7.2670060157334575,4.3128181397501155,1.029153169828783,0.5478944932901434
Bath,38.4,36.0,5.4907212550220015,13.184933433867139,7.0673764053162875,18.72854747408816,17.294815381672088,5.183492949504271,7.5839250948131305,5.620139771998335,1.772470993371521,0.9419417279060084
Bournemouth East,40.0,38.0,2.503132586733495,7.319484689482341,7.992990837183804,22.51644608035085,18.347168924739606,5.62103531991542,7.760983632234318,5.980303860913149,2.057717910564649,1.2902341608583288
Bournemouth West,39.9,37.0,4.1862016005173395,11.084390914234904,8.021784819335542,19.723547005092556,16.576064990704065,5.575539568345324,8.506790073559129,6.539487511114704,2.078449599870665,1.1710856034273704
Bridgwater and West Somerset,43.3,45.0,2.2066697980272427,5.542508219821513,5.252231094410521,16.627524659464537,21.05777360263034,7.661813057773603,11.562235791451386,7.34523250352278,2.0873649600751527,0.9995302959135745
Bristol East,38.1,36.0,2.5585101920979785,7.457428068115091,7.957595839275229,22.57885244526466,17.96724268098314,5.199857394513883,7.5517993456924755,4.940860666051506,1.6043117188155356,0.8535357771998993
Bristol North West,38.8,37.0,3.7159380610858155,6.950768284577766,6.890257814282455,19.868265730242342,17.911099207412036,5.663184834687379,7.937783332837347,5.808013173426976,1.994861569899513,1.084228590701227
Bristol South,37.6,35.0,2.311740325059377,7.1503748893959855,8.95170679457924,22.563218926093235,17.672425837097748,4.958785451497229,7.258417547617939,5.328552135239603,1.3402878032878498,0.6696782005308993
Bristol West,32.3,28.0,4.0443653161389665,18.10460975844481,13.317614602380266,23.55644307573862,13.33044621948481,3.2768742180733326,3.791742854393225,2.3634234754434926,0.6560164244698938,0.39136432168864077
Camborne and Redruth,42.1,43.0,3.1450442436443655,5.56322861557189,4.927665152862962,18.3154642071258,20.222154595252587,7.606863617210544,11.202537571983708,6.648251322627464,1.6784493656070039,0.8439065499321129
Central Devon,44.0,46.0,1.971301981422756,4.166385534039539,4.095540112003239,17.27728673278906,22.451251602455972,8.137102759597868,11.953759305489958,7.222859456177046,1.974675572948294,1.0446888424082945
Cheltenham,39.1,37.0,2.9751971544909264,8.208492662133942,8.242821860070375,21.02758732489725,18.28888020063509,5.265717527916313,7.877597337579982,5.571819542849514,1.8471015667464503,0.9993610954828498
Chippenham,40.7,42.0,2.2296960637767813,4.8424265072247135,5.0157781099485135,20.03508553396446,21.035749875435975,6.445150307257931,9.320503238664674,5.961426673310082,1.6504733432984555,0.9352682278691247
Christchurch,48.9,52.0,1.857744389683717,4.091104837552036,3.5551940284224126,14.249485621321595,19.30235896454376,8.391549834920331,14.92894396861094,11.696731901047897,3.563567634815063,1.982152256088808
Devizes,39.2,39.0,2.657995630127386,6.679515191491116,6.462052191120089,19.63453848373665,19.879828503112503,6.153893721400008,8.691305602506493,5.380920971266026,1.3552788885682483,0.7657583377993982
East Devon,45.8,48.0,2.124398654689429,4.4967857294904,4.397803227042445,16.306569032312996,19.89016135212227,7.7770445740559415,12.799608327302142,9.322448805824003,2.8875218187236578,1.7178253650644983
Exeter,37.7,34.0,5.3934979905281235,12.760618124870279,7.7765618219211685,19.426781637389386,16.975791996075397,5.0265099341497015,7.103907620898507,5.272740995113115,1.6802203815166326,0.8952999113190816
Filton and Bradley Stoke,38.2,38.0,3.366396477102244,6.940022233974809,7.07385781049314,21.91017905904955,19.110425143819278,5.159145610948614,7.855284886293726,5.053372332732512,1.2930243602335645,0.6648606059297795
Forest of Dean,43.1,45.0,2.469622941497325,5.091276242645096,4.31487692504091,17.39761161465526,22.111713300915664,7.896294405050658,11.498601552798634,6.560516206900553,1.761695312590667,0.9435166595100212
Gloucester,37.9,37.0,2.5232711580298868,7.039302400228253,7.389707193551838,21.28018117621884,19.292770783551482,5.3167017368665075,7.58942900959378,4.82185527301259,1.3766539462890974,0.6606869003887443
Kingswood,39.8,40.0,2.2789310700768435,5.642848950567726,6.1211148067438925,20.854455786214015,20.188094965018923,5.7724509691478385,8.955155407730246,6.0408303704553274,1.4152999197155636,0.711090721413006
Mid Dorset and North Poole,43.4,45.0,2.1499387323159187,4.875422375700865,4.281311499758642,16.906167613530876,22.034087111507187,7.8323617145049695,11.026945403685962,7.587290978178802,2.0088373992796407,0.9889470622454914
Newton Abbot,44.5,46.0,2.264903907863569,4.99072334566331,4.679167784921645,16.651302815668796,21.281461860698492,7.942916486773474,11.729425080806077,7.819227762284274,2.5379526015472758,1.428254705422467
North Cornwall,44.0,46.0,2.1961581507960073,4.705237431762637,4.838857038441334,17.143281332084694,20.70076060391494,8.155364199081793,12.275873095635092,7.449578584317399,2.049976016993673,1.2539686165231494
North Devon,43.3,45.0,2.2099565481973373,5.146956772395828,4.8736481364835,17.286771221454728,20.67537126202398,7.728442247536485,11.676470902238782,7.319546905527026,2.0402062626111652,1.1786434923719133
North Dorset,43.0,45.0,2.1830096732790016,4.762550740365852,4.339931754860118,17.570514760359384,20.904508979349064,7.554966555707443,11.248969540127932,7.319134726758565,2.1224864605399087,1.0424601642474773
North East Somerset,42.2,44.0,2.5322119852679648,4.9095310761040425,4.4299367807519765,18.08001652190874,21.46127103961816,7.109010177036841,10.543043014330461,6.869213029360808,1.9206718909554024,0.9431256238741581
North Somerset,43.2,45.0,1.8488369726693665,4.133173243248743,4.463867803577607,18.74783776633631,21.595881072060887,7.439101324813286,11.255825311870408,7.087038808278557,1.985184883697267,1.067380288569161
North Swindon,38.0,38.0,2.0580042296691725,5.819055870762179,7.012493362028005,23.688942303213246,19.14717199101894,5.334600370794786,7.6227209629484705,4.741142383334731,1.221386847033176,0.5515339538090314
North Wiltshire,40.8,42.0,2.1193234424045344,4.583022830431543,4.639477903484407,19.772824786035272,22.192489217081047,6.912359144592734,9.623331752591287,5.547275478174469,1.4644445949913059,0.738432355531468
"Plymouth, Moor View",39.9,40.0,2.6844244384232145,5.982868630364479,6.290971068962503,18.574643824840486,19.77209160038458,6.473428896075519,9.762040031465782,5.950091775194475,1.4323485709291146,0.6817585875360546
"Plymouth, Sutton and Devonport",36.4,32.0,4.71056906142524,14.749680124139058,9.50643835243514,19.40398733200846,16.95750415158032,4.76683091498108,6.408406609860344,4.224176262942495,1.197833011188849,0.6887539814335883
Poole,42.4,42.0,2.108313559144075,5.345330841435501,6.324940677432226,20.36286512252998,19.221561915961445,6.503433359232272,9.820247369857835,7.603788244681968,2.291006068751181,1.317695974465047
Salisbury,42.0,43.0,2.121357843887298,4.950927889134189,5.482087040153883,18.939211786049967,21.07477759076701,6.682113270235416,9.894205337821592,6.926927364532558,2.0087870773131655,1.0743404227414808
Somerton and Frome,43.2,45.0,2.093322871562388,4.4879059990506915,4.165334728236126,16.95581839140585,22.270010558639193,8.069125182838821,11.258027956176804,6.826305541832553,1.9208973874633113,1.0423023645539702
South Dorset,43.6,45.0,2.336981923716562,5.657670192067306,4.959836519962173,17.320840443917866,20.908922923075252,7.813128403569604,11.68925749192926,7.38703681561756,2.0837183012858835,1.0902292416221915
South East Cornwall,44.1,47.0,2.1101979658554306,4.4031511078823105,4.291908826734471,16.78055757355612,22.638939338903015,8.899382491827097,12.143570650199782,7.027560842717036,1.762849618597893,0.7889120958953869
South Swindon,38.1,38.0,2.4366768481324703,6.494858523458294,7.413154715721035,22.501694182814603,20.89492138009605,5.169958455690981,6.853337785678508,4.724069181586934,1.2816861293078896,0.5765132244473036
South West Devon,42.9,45.0,2.1626794258373208,4.70925978046721,4.652969321699972,18.006191950464395,21.629045876723897,7.61835068955812,11.144385026737968,6.9271038558964255,1.7956656346749225,1.0121024486349564
South West Wiltshire,41.5,42.0,2.152675981261468,5.110042745994485,5.375539450350066,18.865642266255268,20.421719475567127,7.001322358102775,10.334894877656248,6.397547999548964,1.7272662040121778,0.9799801133742684
St Austell and Newquay,42.5,43.0,2.197402702320603,5.2450871488296,5.419788742350494,18.667824611718135,20.136125865934197,7.247591541615334,11.003170884414194,6.871932623755378,1.9388847373417082,1.1552521559994346
St Ives,44.5,47.0,2.107750361479775,4.623414485052958,4.819730330210305,16.84201864412757,21.34435209893378,8.743696145391281,12.15747587195975,7.502321699366382,2.1218568892755125,1.2472521659397886
Stroud,42.0,44.0,2.111885870000801,4.751743207501804,4.523322914162058,19.232387593171435,22.15175923699607,7.278392241724774,10.191752825198366,6.256511982046967,1.6941171756031097,0.8816221848200689
Taunton Deane,41.8,43.0,2.2915588953324804,5.650394329639612,5.48794322379228,18.372403278063658,20.359933567480738,6.810240772504923,9.823300389338126,6.940020147567318,2.051966202909599,1.1616615390200296
Tewkesbury,42.3,43.0,2.094075447857012,5.0797888601300265,5.113416349073716,19.416308313122872,21.358550553325045,6.90790144088695,10.620172417306946,6.683718181262356,1.8760062771312696,0.8977520533148552
The Cotswolds,44.2,46.0,2.214014440131881,4.5281916447560615,3.976253077918284,17.61090939443262,22.29664872083803,7.727139935728893,11.408121530820917,7.583155961771211,2.2327949584741873,1.1842160176954217
Thornbury and Yate,41.7,43.0,2.4069652461230495,4.953814244024793,4.479897740153873,18.68051033451511,22.036514482791887,7.156983334539229,10.797578564020935,5.892000096471553,1.4663676048525192,0.7838313677254418
Tiverton and Honiton,44.7,47.0,1.9186343657364817,4.374936113666564,4.540529489931513,16.649289583972195,20.353674741899212,7.981191863436574,12.631094756209752,8.289890626597158,2.5043442706736174,1.2838597567208423
Torbay,43.6,45.0,2.181567351645184,5.420458757155211,5.435901659597249,17.568875344891488,20.435078038133675,7.463039986822056,11.079767738747272,7.5289297039080845,2.4193880492525635,1.4784005271177367
Torridge and West Devon,44.7,47.0,2.002407828529681,4.575903192945268,4.0716997828838375,16.22300196536431,22.02031219451962,8.669211693403167,12.743998435940442,7.558935204716874,2.089871685377072,1.1092475021351471
Totnes,46.4,49.0,2.0133093394847763,4.338216645128564,4.064058744670829,14.554523605357552,21.69470645780746,9.171608352757882,13.777944178069784,8.710250123793765,2.513315378205051,1.3321416925325185
Truro and Falmouth,42.6,43.0,2.5579858661201267,7.37940843776949,5.3903616346918435,17.66175004759825,20.05846184860397,7.490284357535643,10.95543683992429,7.089339112320666,1.9576879570831793,0.9228460392657549
Wells,43.1,45.0,2.3219349780776044,4.914875289153012,4.346731966046903,16.941704817119792,21.508144678132773,7.437160638411135,10.98829837687163,7.288107705262342,2.1612675306574785,1.155644169997774
West Dorset,46.2,49.0,1.9704588309239472,4.288707311963126,3.621412109784203,15.283888539702492,21.3429708778546,8.377330819191284,13.189817724701447,9.146239262518332,2.662895453593128,1.5734338990152943
Weston-Super-Mare,42.1,43.0,2.266799631788892,5.2057763117520715,5.730285363608469,19.044377109542804,19.496969929426207,7.041078551702977,10.55634397054311,6.7869745320650505,2.13255599877263,1.2417536054004297
Yeovil,42.1,43.0,2.2747066480619575,5.804294691102516,5.692853731399193,18.529166627646724,19.51715160652913,7.148141558113183,10.634651583117163,7.065731436651901,2.017175018495453,1.0694586216907185
Ynys Mon,43.4,45.0,2.004272340181503,5.538271852733294,5.165517340253186,17.27573798225115,20.34236068300096,7.82927843328411,12.292296884632478,7.234304884517785,1.7906553311063642,1.1139625238347837
Delyn,41.6,43.0,2.1885401637119473,5.492778674590363,5.061356266339052,18.095455779203153,21.386837330895272,7.928458164883359,10.752703532806676,5.867059042013686,1.454264939072299,0.7128469593291524
Alyn and Deeside,39.7,40.0,2.384097933458578,6.211744742742864,6.065086964426398,20.494515483910067,19.830313314344586,6.640809647900127,9.420035149384885,5.183928246772923,1.2629537603781589,0.7199563662808315
Wrexham,40.0,40.0,2.5430796850482746,6.67646767786715,6.887095178185211,19.9488274126744,19.422965465571593,6.525211687705856,9.393421071231677,5.616262139353416,1.3909896665300179,0.8269603200407118
Llanelli,41.1,42.0,2.3484522124438425,6.034832912794633,5.682811249923072,18.110652963259277,20.29171025909287,6.708105114160872,10.17908794387347,6.519785832974337,1.8204197181365007,0.8874392270293556
Gower,42.7,44.0,2.022642285303075,4.725067142985647,5.213379765866947,18.782045515876586,20.71602050913016,7.220601652552719,10.987034014829284,7.058687467071023,1.9044192292370759,1.0652925378121025
Swansea West,39.0,36.0,5.5164377448306645,14.460504785044876,6.904844548024,17.254673476471464,16.975752466901373,5.543710021321962,8.460603956959389,6.3519611246095105,1.6611295681063125,0.7685823374820251
Swansea East,38.6,38.0,2.458527863315784,6.429422866792491,7.365650144034966,20.48276547134201,19.243568093771728,6.065610410251316,8.419837091487036,5.319360286083243,1.2329889738750373,0.6096652428727526
